"Title","handheld","max_players","multiplatform","online_play","prev_licensed","publishers","sequel","review_score","total_sales","used_price","release_console","esrb_rating","re_release","year","avg_all_playtime","max_all_playtime","med_all_playtime","total_all_playtime","min_all_playtime","avg_complete","max_complete","med_complete","total_complete","min_complete","avg_x_complete","max_x_complete","med_x_complete","total_x_complete","min_x_complete","avg_story_complete","max_story_complete","med_story_complete","total_story_complete","min_story_complete","genre_action","genre_strategy","genre_racing_driving","genre_sports","genre_simulation","genre_adventure","genre_rpg","genre_educational"
"NBA Live 08",TRUE,1,TRUE,TRUE,TRUE,"EA",TRUE,73,0.3,14.95,"Sony PSP","E",TRUE,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Kane & Lynch: Dead Men",TRUE,2,TRUE,TRUE,TRUE,"Eidos",TRUE,64,0.29,19.95,"PlayStation 3","E",TRUE,2007,5.93333333333333,11.8166666666667,6,124,4.48333333333333,9.55,11.6333333333333,9,4,7.75,6.63333333333333,10.7333333333333,6.33333333333333,25,4.78333333333333,5.6,11.7333333333333,6,95,4.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Crash of the Titans",TRUE,2,TRUE,TRUE,TRUE,"Vivendi",TRUE,65,0.29,17.95,"X360","E",TRUE,2007,7.75,9.05,8,19,5.71666666666667,9.21666666666667,9.73333333333333,9.21666666666667,2,8.7,10.1,10.1,10.1,1,10.1,7.43333333333333,8.73333333333333,7.5,16,5.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Harry Potter and the Order of the Phoenix",TRUE,1,TRUE,TRUE,TRUE,"EA",TRUE,51,0.29,17.95,"Nintendo DS","E",TRUE,2007,12.3833333333333,15.65,12.25,25,8.81666666666667,15.2,17.05,15,10,14.05,10,10,10,1,10,10.5333333333333,14.1333333333333,10,14,7.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"SimCity DS",TRUE,1,TRUE,TRUE,TRUE,"EA",TRUE,69,0.29,14.95,"Nintendo DS","T",TRUE,2007,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,3,3,3,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"Wario: Master of Disguise",TRUE,1,TRUE,TRUE,TRUE,"Nintendo",TRUE,60,0.29,14.95,"Nintendo DS","E",TRUE,2007,10.2833333333333,12.4333333333333,9.5,4,8.53333333333333,0,0,0,0,0,15,15,15,1,15,8.71666666666667,9.41666666666667,9,3,8.01666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"No More Heroes",TRUE,1,TRUE,TRUE,TRUE,"Ubisoft",TRUE,83,0.29,17.95,"Nintendo Wii","M",TRUE,2007,14.6333333333333,35.9,13,80,9.4,26.8833333333333,41.8333333333333,24.5,12,19.8333333333333,14.4,19.35,14,34,11.8333333333333,10.5333333333333,12.8166666666667,10,34,7.63333333333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"BlackSite: Area 51",TRUE,1,TRUE,TRUE,TRUE,"Midway",TRUE,62,0.29,17.95,"X360","E",TRUE,2007,5.81666666666667,7.9,5.8,30,4.68333333333333,6.8,7.4,6.8,2,6.21666666666667,5.86666666666667,6.21666666666667,6,4,5.46666666666667,5.73333333333333,7.81666666666667,5.53333333333333,24,4.58333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Shrek the Third",TRUE,2,TRUE,TRUE,TRUE,"Activision",TRUE,56,0.28,14.95,"X360","E",TRUE,2007,5.11666666666667,5.96666666666667,4.75,4,4.46666666666667,5.5,5.5,5.5,1,5.5,7,7,7,1,7,4,4,4,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Shrek the Third",TRUE,1,TRUE,TRUE,TRUE,"Activision",TRUE,70,0.28,16.95,"Nintendo DS","T",TRUE,2007,5.11666666666667,5.96666666666667,4.75,4,4.46666666666667,5.5,5.5,5.5,1,5.5,7,7,7,1,7,4,4,4,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Surf's Up",TRUE,1,TRUE,TRUE,TRUE,"Ubisoft",TRUE,56,0.28,14.95,"Nintendo DS","T",TRUE,2007,1.28333333333333,1.61666666666667,1.28333333333333,2,0.966666666666667,0,0,0,0,0,0,0,0,0,0,1.28333333333333,1.61666666666667,1.28333333333333,2,0.966666666666667,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"MLB 07: The Show",TRUE,1,TRUE,TRUE,TRUE,"Sony",TRUE,82,0.28,9.95,"Sony PSP","E",TRUE,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"TMNT",TRUE,1,TRUE,TRUE,TRUE,"Ubisoft",TRUE,58,0.28,19.95,"X360","E",TRUE,2007,4.91666666666667,6.46666666666667,5,32,3.46666666666667,5.18333333333333,6.16666666666667,5,10,4.4,5.5,6.8,5.75,4,4.05,4.65,5.46666666666667,4.75,18,3.35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Spider-Man: Friend or Foe",TRUE,2,TRUE,TRUE,TRUE,"Activision",TRUE,60,0.27,17.95,"X360","E",TRUE,2007,11.1166666666667,17.5166666666667,9,17,7,17.15,20.8833333333333,16.4,6,12.9666666666667,6.9,8.41666666666667,6.81666666666667,4,5.4,8.35,10.5833333333333,8,7,6.83333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Contra 4",TRUE,1,TRUE,TRUE,TRUE,"Konami",TRUE,83,0.27,17.95,"Nintendo DS","T",TRUE,2007,7.36666666666667,17.9166666666667,3.11666666666667,12,3.11666666666667,17.5,17.75,17.5,2,17.25,0,0,0,0,0,5.33333333333333,17.1666666666667,2.11666666666667,10,2.36666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Phoenix Wright: Ace Attorney - Trials and Tribu...",TRUE,1,TRUE,TRUE,TRUE,"Capcom",TRUE,81,0.27,17.95,"Nintendo DS","T",TRUE,2007,22.0833333333333,34.7666666666667,21.0333333333333,107,15.7666666666667,23.7833333333333,35.6833333333333,23,48,16.6833333333333,24.6666666666667,24.85,24.6666666666667,4,24.4666666666667,20.4166666666667,26.6666666666667,20,55,15.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Disney Pirates of the Caribbean: At World's End",TRUE,1,TRUE,TRUE,TRUE,"Disney",TRUE,66,0.27,14.95,"Nintendo DS","T",TRUE,2007,10.3166666666667,20.2666666666667,7,11,6.81666666666667,31.9,31.9,31.9,1,31.9,11.7166666666667,12.5,12.4666666666667,4,10.5333333333333,5.8,6.43333333333333,5.91666666666667,6,5.43333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dragon Ball Z: Shin Budokai - Another Road",TRUE,1,TRUE,TRUE,TRUE,"Atari,Namco",TRUE,65,0.27,16.95,"Sony PSP","E",TRUE,2007,8.61666666666667,9.23333333333333,8.35,6,8.23333333333333,9,9,9,1,9,0,0,0,0,0,8.53333333333333,9.13333333333333,8,5,8.13333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Spider-Man 3",TRUE,1,TRUE,TRUE,TRUE,"Activision",TRUE,60,0.27,17.95,"PlayStation 3","E",TRUE,2007,10.8333333333333,16.2833333333333,10.3166666666667,18,7.88333333333333,10.8166666666667,10.8166666666667,10.8166666666667,1,10.8166666666667,12.55,16.9666666666667,11.3166666666667,7,10.9666666666667,9.63333333333333,12.4833333333333,9.66666666666667,10,7.41666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"The Golden Compass",TRUE,1,TRUE,TRUE,TRUE,"Sega",TRUE,41,0.27,9.95,"X360","M",TRUE,2007,8.56666666666667,12.1333333333333,7,5,6.38333333333333,0,0,0,0,0,16.5,16.5,16.5,1,16.5,6.58333333333333,7.1,6.98333333333333,4,5.88333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Stuntman: Ignition",TRUE,4,TRUE,TRUE,TRUE,"THQ",TRUE,75,0.26,14.95,"X360","T",TRUE,2007,8.2,11.1333333333333,6.33333333333333,10,5.8,13.1,14.5166666666667,15,3,11.6833333333333,6.33333333333333,6.41666666666667,6.33333333333333,2,6.25,6.01666666666667,7.81666666666667,5.26666666666667,5,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Chicken Shoot",TRUE,2,TRUE,TRUE,TRUE,"DSI Games, Zoo Digital Publishing",TRUE,27,0.26,12.95,"Nintendo Wii","E",TRUE,2007,0.616666666666667,0.683333333333333,0.616666666666667,2,0.55,0.5,0.5,0.5,1,0.5,0,0,0,0,0,0.75,0.75,0.75,1,0.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Shrek the Third",TRUE,2,TRUE,TRUE,TRUE,"Activision",TRUE,57,0.26,16.95,"Nintendo Wii","E",TRUE,2007,5.11666666666667,5.96666666666667,4.75,4,4.46666666666667,5.5,5.5,5.5,1,5.5,7,7,7,1,7,4,4,4,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DK: Jungle Climber",TRUE,1,TRUE,TRUE,TRUE,"Nintendo",TRUE,77,0.26,24.95,"Nintendo DS","T",TRUE,2007,6.43333333333333,7.6,6,3,5.25,0,0,0,0,0,9,9,9,1,9,5.15,5.56666666666667,5.15,2,4.71666666666667,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dragon Quest IV: Chapters of the Chosen",TRUE,1,TRUE,TRUE,TRUE,"SquareEnix",TRUE,80,0.26,24.95,"Nintendo DS","T",TRUE,2007,31.5666666666667,53.7666666666667,30,140,23.0666666666667,42.0333333333333,54.2333333333333,40.05,15,35.5166666666667,33.4666666666667,54.7666666666667,32.1166666666667,58,24.0666666666667,27.5666666666667,38.3166666666667,26.65,67,22.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"300: March to Glory",TRUE,1,TRUE,TRUE,TRUE,"Eidos",TRUE,55,0.26,14.95,"Sony PSP","E",TRUE,2007,7.4,7.4,7.4,1,7.4,0,0,0,0,0,0,0,0,0,0,7.4,7.4,7.4,1,7.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fire Emblem: Radiant Dawn",TRUE,1,TRUE,TRUE,TRUE,"Nintendo",TRUE,78,0.26,34.95,"Nintendo Wii","T",TRUE,2007,50.1833333333333,99.5,47.8333333333333,70,30.8333333333333,55.5166666666667,62.6166666666667,55,7,49.6166666666667,63.7666666666667,105.65,58.8333333333333,20,47.15,43,55.75,42,43,27.5833333333333,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"The Golden Compass",TRUE,1,TRUE,TRUE,TRUE,"Sega",TRUE,35,0.26,14.95,"Nintendo Wii","E",TRUE,2007,8.56666666666667,12.1333333333333,7,5,6.38333333333333,0,0,0,0,0,16.5,16.5,16.5,1,16.5,6.58333333333333,7.1,6.98333333333333,4,5.88333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Manhunt 2",TRUE,1,TRUE,TRUE,TRUE,"Rockstar",TRUE,62,0.26,19.95,"Nintendo Wii","E",TRUE,2007,10.3833333333333,17.15,9.5,33,6.81666666666667,21.1833333333333,22.7833333333333,21.1833333333333,2,19.5833333333333,12.3333333333333,14.0833333333333,14,7,10.0833333333333,8.9,12.8666666666667,8.56666666666667,24,6.21666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NASCAR 08",TRUE,1,TRUE,TRUE,TRUE,"EA",TRUE,59,0.25,12.95,"X360","E",TRUE,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Virtua Tennis 3",TRUE,4,TRUE,TRUE,TRUE,"Sega",TRUE,80,0.24,19.95,"PlayStation 3","E",TRUE,2007,18.1666666666667,26.5333333333333,15.5,6,14.5,0,0,0,0,0,18.4,26.4666666666667,15,5,14.4333333333333,17,17,17,1,17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"All-Pro Football 2K8",TRUE,4,TRUE,TRUE,TRUE,"2K",TRUE,75,0.24,7.95,"X360","T",TRUE,2007,12,12,12,1,12,0,0,0,0,0,0,0,0,0,0,12,12,12,1,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Major League Baseball 2K7",TRUE,2,TRUE,TRUE,TRUE,"2K",TRUE,74,0.24,7.95,"PlayStation 3","M",TRUE,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"The Warriors",TRUE,1,TRUE,TRUE,TRUE,"Rockstar",TRUE,52,0.24,17.95,"Sony PSP","T",TRUE,2007,12.5666666666667,16.75,10.45,14,9,12.9166666666667,12.9166666666667,12.9166666666667,1,12.9166666666667,10.3666666666667,10.3666666666667,10.3666666666667,1,10.3666666666667,12.7333333333333,16.75,10.2666666666667,12,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Ghost Rider",TRUE,4,TRUE,TRUE,TRUE,"2K",TRUE,49,0.23,16.95,"Sony PSP","T",TRUE,2007,4.63333333333333,5.11666666666667,4.81666666666667,3,4.16666666666667,3.6,3.6,3.6,1,3.6,0,0,0,0,0,5.15,5.31666666666667,5.15,2,4.98333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Tony Hawk's Proving Ground",TRUE,2,TRUE,TRUE,TRUE,"Activision",TRUE,57,0.23,16.95,"Nintendo Wii","E",TRUE,2007,8.13333333333333,8.13333333333333,8.13333333333333,1,8.13333333333333,0,0,0,0,0,0,0,0,0,0,8.13333333333333,8.13333333333333,8.13333333333333,1,8.13333333333333,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Juiced 2: Hot Import Nights",TRUE,2,TRUE,TRUE,TRUE,"THQ",TRUE,68,0.23,14.95,"X360","E",TRUE,2007,16.45,18,15.6,8,15,0,0,0,0,0,17.4166666666667,18.6833333333333,17.35,4,16.1833333333333,15.5,16.6166666666667,15,4,14.6166666666667,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Juiced 2: Hot Import Nights",TRUE,1,TRUE,TRUE,TRUE,"THQ",TRUE,72,0.23,13.95,"Nintendo DS","T",TRUE,2007,16.45,18,15.6,8,15,0,0,0,0,0,17.4166666666667,18.6833333333333,17.35,4,16.1833333333333,15.5,16.6166666666667,15,4,14.6166666666667,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"The Simpsons Game",TRUE,1,TRUE,TRUE,TRUE,"EA",TRUE,59,0.23,16.95,"Sony PSP","M",TRUE,2007,1.03333333333333,2.4,1,35,0.716666666666667,1.48333333333333,2.51666666666667,1,7,0.9,0,0,0,0,0,0.933333333333333,1.45,0.866666666666667,28,0.65,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Syphon Filter: Logan's Shadow",TRUE,1,TRUE,TRUE,TRUE,"Sony",TRUE,85,0.23,16.95,"Sony PSP","T",TRUE,2007,10.6333333333333,11.15,10,7,9.65,10.7666666666667,11.3833333333333,10.7666666666667,2,10.15,10.3333333333333,11.0833333333333,10,3,9.58333333333333,11,11.5,11,2,10.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Tiger Woods PGA Tour 08",TRUE,4,TRUE,TRUE,TRUE,"EA",TRUE,79,0.22,12.95,"PlayStation 3","T",TRUE,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Ratatouille",TRUE,4,TRUE,TRUE,TRUE,"THQ",TRUE,56,0.22,16.95,"X360","T",TRUE,2007,13.2,19.8,12.5,6,7.66666666666667,15,15,15,2,15,26.75,26.75,26.75,1,26.75,7.5,9.36666666666667,10,3,5.61666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Trauma Center: New Blood",TRUE,2,TRUE,TRUE,TRUE,"Nintendo",TRUE,77,0.22,17.95,"Nintendo Wii","E",TRUE,2007,11.7333333333333,16.0666666666667,12.5666666666667,16,8.48333333333333,0,0,0,0,0,16,17.75,15,3,14.25,10.75,12.8666666666667,12,13,8.1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"Hotel Dusk: Room 215",TRUE,1,TRUE,TRUE,TRUE,"Nintendo",TRUE,78,0.22,14.95,"Nintendo DS","E",TRUE,2007,15.6,24.8166666666667,15,85,12.45,16.7333333333333,25.35,16,17,12.9833333333333,16.3833333333333,17.3333333333333,16,9,15.5833333333333,15.15,18.0833333333333,15,59,12.9166666666667,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Mega Man ZX Advent",TRUE,1,TRUE,TRUE,TRUE,"Capcom",TRUE,78,0.22,17.95,"Nintendo DS","T",TRUE,2007,12.8833333333333,23.9833333333333,10.9333333333333,18,8.38333333333333,15.9333333333333,17.9,15.9333333333333,2,13.9666666666667,15.8166666666667,25.2333333333333,12.9666666666667,10,12,7,8.6,6.75,6,5.86666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Silent Hill: 0rigins",TRUE,1,TRUE,TRUE,TRUE,"Konami",TRUE,78,0.22,17.95,"Sony PSP","E",TRUE,2007,6.16666666666667,13.0333333333333,6,64,4.45,6,6.5,6,4,5.5,6.6,12.9,5,11,4.36666666666667,6.08333333333333,8.61666666666667,6,49,4.43333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Harry Potter and the Order of the Phoenix",TRUE,1,TRUE,TRUE,TRUE,"EA",TRUE,68,0.22,16.95,"X360","M",TRUE,2007,12.3833333333333,15.65,12.25,25,8.81666666666667,15.2,17.05,15,10,14.05,10,10,10,1,10,10.5333333333333,14.1333333333333,10,14,7.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"NHL 08",TRUE,1,TRUE,TRUE,TRUE,"EA",TRUE,85,0.22,9.95,"X360","E",TRUE,2007,17.5,18.75,17.5,2,16.25,0,0,0,0,0,0,0,0,0,0,17.5,18.75,17.5,2,16.25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Castlevania: The Dracula X Chronicles",TRUE,2,TRUE,TRUE,TRUE,"Konami",TRUE,80,0.21,16.95,"Sony PSP","E",TRUE,2007,8.56666666666667,17.3166666666667,7.5,24,4.75,5.31666666666667,5.31666666666667,5.31666666666667,1,5.31666666666667,12.3333333333333,18.85,9.91666666666667,8,6.88333333333333,6.76666666666667,10.9333333333333,7,15,4.16666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Tony Hawk's Proving Ground",TRUE,1,TRUE,TRUE,TRUE,"Activision",TRUE,39,0.21,13.95,"Nintendo DS","M",TRUE,2007,8.13333333333333,8.13333333333333,8.13333333333333,1,8.13333333333333,0,0,0,0,0,0,0,0,0,0,8.13333333333333,8.13333333333333,8.13333333333333,1,8.13333333333333,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Jeanne d'Arc",TRUE,1,TRUE,TRUE,TRUE,"Sony",TRUE,87,0.21,19.95,"Sony PSP","T",TRUE,2007,39.4833333333333,61.2,37.0166666666667,44,27.6166666666667,68,74,68,2,62,42.1333333333333,62.15,38.1666666666667,26,33.5666666666667,31.6,36.6166666666667,30.9166666666667,16,24.1166666666667,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"BWii: Battalion Wars 2",TRUE,1,TRUE,TRUE,TRUE,"Nintendo",TRUE,75,0.21,14.95,"Nintendo Wii","T",TRUE,2007,10.0333333333333,15.4333333333333,9.71666666666667,10,7.55,0,0,0,0,0,0,0,0,0,0,10.0333333333333,15.4333333333333,9.71666666666667,10,7.55,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"Battlestations: Midway",TRUE,1,TRUE,TRUE,TRUE,"Eidos",TRUE,73,0.21,17.95,"X360","T",TRUE,2007,7.96666666666667,10.1666666666667,8.71666666666667,15,5.71666666666667,0,0,0,0,0,3.26666666666667,3.26666666666667,3.26666666666667,1,3.26666666666667,8.3,10.2833333333333,8.85,14,5.83333333333333,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Dragon Ball Z: Harukanaru Densetsu",TRUE,1,TRUE,TRUE,TRUE,"Atari",TRUE,57,0.2,14.95,"Nintendo DS","T",TRUE,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Touch the Dead",TRUE,1,TRUE,TRUE,TRUE,"Eidos Interactive, V.2 Play, Virgin Play",TRUE,56,0.2,16.95,"Nintendo DS","T",TRUE,2007,4.65,4.65,4.65,1,4.65,0,0,0,0,0,0,0,0,0,0,4.65,4.65,4.65,1,4.65,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"The Darkness",TRUE,1,TRUE,TRUE,TRUE,"2K",TRUE,80,0.2,14.95,"PlayStation 3","E",TRUE,2007,10.9,17.0666666666667,10,90,7.96666666666667,17.7333333333333,21.2833333333333,20,5,14.4333333333333,11.7,15.3833333333333,11.1166666666667,40,9.2,9.43333333333333,11.1833333333333,9.5,45,7.46666666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Donkey Kong Barrel Blast",TRUE,4,TRUE,TRUE,TRUE,"Nintendo",TRUE,46,0.19,29.95,"Nintendo Wii","T",TRUE,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"The BIGS",TRUE,4,TRUE,TRUE,TRUE,"2K",TRUE,79,0.19,12.95,"X360","M",TRUE,2007,16.8166666666667,30.0666666666667,10.1333333333333,4,6.91666666666667,46.6833333333333,46.6833333333333,46.6833333333333,1,46.6833333333333,0,0,0,0,0,6.86666666666667,11.7,0.533333333333333,3,2.03333333333333,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"Armored Core 4",TRUE,2,TRUE,TRUE,TRUE,"Sega",TRUE,65,0.19,17.95,"X360","E",TRUE,2007,20.6,22.65,20,5,19.15,0,0,0,0,0,19,19.5,19,3,18.5,23,24,23,2,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Etrian Odyssey",TRUE,1,TRUE,TRUE,TRUE,"Nintendo",TRUE,75,0.19,24.95,"Nintendo DS","E",TRUE,2007,60.8166666666667,98.3333333333333,54.05,24,40.7166666666667,92.1166666666667,113.683333333333,84.15,4,74.5666666666667,58.8833333333333,72.75,68.5,9,43.8333333333333,51,56.75,50,11,45.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Ben 10: Protector of the Earth",TRUE,1,TRUE,TRUE,TRUE,"D3",TRUE,60,0.19,16.95,"Sony PSP","T",TRUE,2007,5.08333333333333,6.45,4.55,10,3.4,5.46666666666667,6.48333333333333,4.33333333333333,3,4.45,5.06666666666667,6.31666666666667,4.21666666666667,3,3.81666666666667,4.81666666666667,5.98333333333333,5.13333333333333,4,3.48333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Tom Clancy's Splinter Cell: Double Agent",TRUE,1,TRUE,TRUE,TRUE,"Ubisoft",TRUE,78,0.19,22.95,"PlayStation 3","M",TRUE,2007,12.4166666666667,35.85,11,76,8.85,17.3666666666667,37.1666666666667,11.3333333333333,9,11.2166666666667,11.9333333333333,19.25,11,27,8.73333333333333,11.6166666666667,15.65,11,40,9.65,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Looney Tunes: Acme Arsenal",TRUE,1,TRUE,TRUE,TRUE,"Warner Bros",TRUE,27,0.19,14.95,"Nintendo Wii","T",TRUE,2007,3.83333333333333,4.46666666666667,3.15,3,3.2,0,0,0,0,0,0,0,0,0,0,3.83333333333333,4.46666666666667,3.15,3,3.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Zack & Wiki: Quest for Barbaros' Treasure",TRUE,1,TRUE,TRUE,TRUE,"Capcom",TRUE,87,0.19,17.95,"Nintendo Wii","E",TRUE,2007,15.95,25.8833333333333,15,37,11.3333333333333,22.1166666666667,27.2666666666667,18,3,16.95,15.2333333333333,19.3833333333333,15,11,11.15,15.4833333333333,25.55,14.0833333333333,23,11.3833333333333,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Monster Jam",TRUE,4,TRUE,TRUE,TRUE,"Activision",TRUE,43,0.18,17.95,"X360","M",TRUE,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Virtua Fighter 5",TRUE,2,TRUE,TRUE,TRUE,"Sega",TRUE,89,0.18,17.95,"X360","E",TRUE,2007,3.33333333333333,5.7,1.5,10,1.36666666666667,1.25,1.36666666666667,1.25,2,1.11666666666667,8.33333333333333,8.58333333333333,8,3,8.08333333333333,1.16666666666667,1.58333333333333,1.16666666666667,5,0.75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Lunar Knights",TRUE,1,TRUE,TRUE,TRUE,"Konami",TRUE,82,0.18,16.95,"Nintendo DS","T",TRUE,2007,18.55,32.25,15.25,13,13.1166666666667,26,28,26,2,24,21.65,33.2833333333333,16.2833333333333,6,14.3166666666667,11.8833333333333,13.6,12,5,10.6333333333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Enchanted Arms",TRUE,1,TRUE,TRUE,TRUE,"Ubisoft",TRUE,64,0.18,17.95,"PlayStation 3","E",TRUE,2007,43.2833333333333,70.8166666666667,40,51,29.8166666666667,52.4,74.95,47.45,22,34.3666666666667,43.65,71.6666666666667,43.0333333333333,19,30.8333333333333,22.4833333333333,25.2666666666667,21.8333333333333,10,20.0666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"F.E.A.R.: First Encounter Assault Recon",TRUE,1,TRUE,TRUE,TRUE,"Vivendi Universal Games",TRUE,72,0.18,17.95,"PlayStation 3","T",TRUE,2007,9.4,18.6,9,557,6.6,11.9,17.4333333333333,11.8666666666667,62,8.38333333333333,10.9333333333333,19.25,10.0666666666667,106,7.98333333333333,8.58333333333333,13.25,8.41666666666667,389,6.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
