name,background_image,metacritic,playtime,esrb_rating_name,platform_name,genre,metacritic_category,season,platform_logo,cons_comp
The Swords of Ditto,https://media.rawg.io/media/games/5e9/5e98fdaa7d45048a65d78ef402361fab.jpg,74,2,Everyone 10+,PC,RPG,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
The Swords of Ditto,https://media.rawg.io/media/games/5e9/5e98fdaa7d45048a65d78ef402361fab.jpg,74,2,Everyone 10+,PlayStation 4,RPG,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
The Swords of Ditto,https://media.rawg.io/media/games/5e9/5e98fdaa7d45048a65d78ef402361fab.jpg,74,2,Everyone 10+,Nintendo Switch,RPG,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
The Swords of Ditto,https://media.rawg.io/media/games/5e9/5e98fdaa7d45048a65d78ef402361fab.jpg,74,2,Everyone 10+,iOS,RPG,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
The Swords of Ditto,https://media.rawg.io/media/games/5e9/5e98fdaa7d45048a65d78ef402361fab.jpg,74,2,Everyone 10+,Android,RPG,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
The Swords of Ditto,https://media.rawg.io/media/games/5e9/5e98fdaa7d45048a65d78ef402361fab.jpg,74,2,Everyone 10+,macOS,RPG,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
The Swords of Ditto,https://media.rawg.io/media/games/5e9/5e98fdaa7d45048a65d78ef402361fab.jpg,74,2,Everyone 10+,Linux,RPG,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Shadow of the Colossus,https://media.rawg.io/media/games/8ea/8ea1e2850d7568bc9733d546c0ac6ce1.jpg,91,0,Teen,PlayStation 2,RPG,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/7/76/PlayStation_2_logo.svg,Sony
Dragon Ball Z: Kakarot,https://media.rawg.io/media/games/cf0/cf062fb221995e3e04294ba5f9dabbb9.jpg,74,7,Teen,PC,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Dragon Ball Z: Kakarot,https://media.rawg.io/media/games/cf0/cf062fb221995e3e04294ba5f9dabbb9.jpg,74,7,Teen,PlayStation 5,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/c/cb/PlayStation_5_logo_and_wordmark.svg,Sony
Dragon Ball Z: Kakarot,https://media.rawg.io/media/games/cf0/cf062fb221995e3e04294ba5f9dabbb9.jpg,74,7,Teen,Xbox One,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Dragon Ball Z: Kakarot,https://media.rawg.io/media/games/cf0/cf062fb221995e3e04294ba5f9dabbb9.jpg,74,7,Teen,PlayStation 4,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Dragon Ball Z: Kakarot,https://media.rawg.io/media/games/cf0/cf062fb221995e3e04294ba5f9dabbb9.jpg,74,7,Teen,Xbox Series S/X,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/f/f3/Xbox_Series_X_S_black.svg,Microsoft
Dragon Ball Z: Kakarot,https://media.rawg.io/media/games/cf0/cf062fb221995e3e04294ba5f9dabbb9.jpg,74,7,Teen,Nintendo Switch,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Hyperdimension Neptunia Re ; Birth1,https://media.rawg.io/media/screenshots/56f/56f6a6aba11b73f49caf0ec1f8205b59.jpg,70,5,Mature,PC,RPG,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Hyperdimension Neptunia Re ; Birth1,https://media.rawg.io/media/screenshots/56f/56f6a6aba11b73f49caf0ec1f8205b59.jpg,70,5,Mature,PS Vita,RPG,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/3d/PlayStation_Vita_logo.svg,Sony
League of Legends,https://media.rawg.io/media/games/78b/78bc81e247fc7e77af700cbd632a9297.jpg,78,116,Teen,PC,RPG,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
League of Legends,https://media.rawg.io/media/games/78b/78bc81e247fc7e77af700cbd632a9297.jpg,78,116,Teen,macOS,RPG,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Divinity: Dragon Commander,https://media.rawg.io/media/games/3e5/3e5b137b31a674513af88ce6f24994e6.jpg,76,3,Teen,PC,RPG,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Divinity: Dragon Commander,https://media.rawg.io/media/games/3e5/3e5b137b31a674513af88ce6f24994e6.jpg,76,3,Teen,macOS,RPG,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Tales of Vesperia: Definitive Edition,https://media.rawg.io/media/screenshots/bde/bdeec8652a076c7b6d3dfaa13ad9fc38.jpg,81,4,Teen,PC,RPG,Great,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Tales of Vesperia: Definitive Edition,https://media.rawg.io/media/screenshots/bde/bdeec8652a076c7b6d3dfaa13ad9fc38.jpg,81,4,Teen,Xbox One,RPG,Great,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Tales of Vesperia: Definitive Edition,https://media.rawg.io/media/screenshots/bde/bdeec8652a076c7b6d3dfaa13ad9fc38.jpg,81,4,Teen,PlayStation 4,RPG,Great,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Tales of Vesperia: Definitive Edition,https://media.rawg.io/media/screenshots/bde/bdeec8652a076c7b6d3dfaa13ad9fc38.jpg,81,4,Teen,Nintendo Switch,RPG,Great,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Of Orcs and Men,https://media.rawg.io/media/screenshots/b6e/b6e8669dc5a328ba97b2f10ee521e1ea.jpg,69,1,Mature,PC,RPG,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Of Orcs and Men,https://media.rawg.io/media/screenshots/b6e/b6e8669dc5a328ba97b2f10ee521e1ea.jpg,69,1,Mature,PlayStation 3,RPG,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/0/05/PlayStation_3_logo_%282009%29.svg,Sony
Soulbringer,https://media.rawg.io/media/screenshots/d3c/d3cc314ed782d6abe502f91cce0487ad.jpg,70,1,Teen,PC,RPG,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
The Adventure Pals,https://media.rawg.io/media/screenshots/fc5/fc5a4ff92f7621cd1e844b6a42a20310.jpg,77,5,Everyone 10+,PC,RPG,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
The Adventure Pals,https://media.rawg.io/media/screenshots/fc5/fc5a4ff92f7621cd1e844b6a42a20310.jpg,77,5,Everyone 10+,Xbox One,RPG,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
The Adventure Pals,https://media.rawg.io/media/screenshots/fc5/fc5a4ff92f7621cd1e844b6a42a20310.jpg,77,5,Everyone 10+,PlayStation 4,RPG,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
The Adventure Pals,https://media.rawg.io/media/screenshots/fc5/fc5a4ff92f7621cd1e844b6a42a20310.jpg,77,5,Everyone 10+,Nintendo Switch,RPG,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
The Adventure Pals,https://media.rawg.io/media/screenshots/fc5/fc5a4ff92f7621cd1e844b6a42a20310.jpg,77,5,Everyone 10+,macOS,RPG,Good,Spring,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
"Pokémon FireRed, LeafGreen",https://media.rawg.io/media/screenshots/bf7/bf76ba791262ca3a3580fc776bdecb87.jpg,81,0,Everyone,Game Boy Advance,RPG,Great,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/8a/Gameboy_advance_logo.svg,Nintendo
Windward,https://media.rawg.io/media/screenshots/fef/fefb9cd7cedb7bf1c2e69f159edb1272.jpg,61,3,Everyone 10+,PC,RPG,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Windward,https://media.rawg.io/media/screenshots/fef/fefb9cd7cedb7bf1c2e69f159edb1272.jpg,61,3,Everyone 10+,Android,RPG,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/6/64/Android_logo_2019_%28stacked%29.svg,Mobile
Windward,https://media.rawg.io/media/screenshots/fef/fefb9cd7cedb7bf1c2e69f159edb1272.jpg,61,3,Everyone 10+,macOS,RPG,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Windward,https://media.rawg.io/media/screenshots/fef/fefb9cd7cedb7bf1c2e69f159edb1272.jpg,61,3,Everyone 10+,Linux,RPG,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
BEAUTIFUL DESOLATION,https://media.rawg.io/media/games/b28/b28f18aec9cf472bf0034927cdfcbc11.jpg,70,2,Adults Only,PC,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
BEAUTIFUL DESOLATION,https://media.rawg.io/media/games/b28/b28f18aec9cf472bf0034927cdfcbc11.jpg,70,2,Adults Only,PlayStation 4,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
BEAUTIFUL DESOLATION,https://media.rawg.io/media/games/b28/b28f18aec9cf472bf0034927cdfcbc11.jpg,70,2,Adults Only,Nintendo Switch,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
The Witcher 3: Wild Hunt – Hearts of Stone,https://media.rawg.io/media/games/c19/c193180583c34e5753a1aaf15a586761.jpg,90,0,Mature,PC,RPG,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
The Witcher 3: Wild Hunt – Hearts of Stone,https://media.rawg.io/media/games/c19/c193180583c34e5753a1aaf15a586761.jpg,90,0,Mature,Xbox One,RPG,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
The Witcher 3: Wild Hunt – Hearts of Stone,https://media.rawg.io/media/games/c19/c193180583c34e5753a1aaf15a586761.jpg,90,0,Mature,PlayStation 4,RPG,Masterpiece,Fall,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Horizon Zero Dawn: The Frozen Wilds,https://media.rawg.io/media/games/b0a/b0a6ef260b58ef99b40faddd0f9ebed3.jpg,83,0,Teen,PC,RPG,Great,Early Year,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Horizon Zero Dawn: The Frozen Wilds,https://media.rawg.io/media/games/b0a/b0a6ef260b58ef99b40faddd0f9ebed3.jpg,83,0,Teen,PlayStation 4,RPG,Great,Early Year,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Ys Origin,https://media.rawg.io/media/games/514/514612786420f45c8a760342320a07cc.jpg,76,5,Teen,PC,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Ys Origin,https://media.rawg.io/media/games/514/514612786420f45c8a760342320a07cc.jpg,76,5,Teen,Xbox One,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Ys Origin,https://media.rawg.io/media/games/514/514612786420f45c8a760342320a07cc.jpg,76,5,Teen,PlayStation 4,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Ys Origin,https://media.rawg.io/media/games/514/514612786420f45c8a760342320a07cc.jpg,76,5,Teen,Nintendo Switch,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Dicey Dungeons,https://media.rawg.io/media/games/0e4/0e4d3e51d6366a64997d8a41749b6681.jpg,89,4,Teen,PC,RPG,Excellent,Summer,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Dicey Dungeons,https://media.rawg.io/media/games/0e4/0e4d3e51d6366a64997d8a41749b6681.jpg,89,4,Teen,Nintendo Switch,RPG,Excellent,Summer,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Dicey Dungeons,https://media.rawg.io/media/games/0e4/0e4d3e51d6366a64997d8a41749b6681.jpg,89,4,Teen,iOS,RPG,Excellent,Summer,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Dicey Dungeons,https://media.rawg.io/media/games/0e4/0e4d3e51d6366a64997d8a41749b6681.jpg,89,4,Teen,macOS,RPG,Excellent,Summer,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Dicey Dungeons,https://media.rawg.io/media/games/0e4/0e4d3e51d6366a64997d8a41749b6681.jpg,89,4,Teen,Linux,RPG,Excellent,Summer,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Vikings - Wolves of Midgard,https://media.rawg.io/media/screenshots/d96/d968719f37eaba04920ba2cfe2b7813a.jpg,66,5,Mature,PC,RPG,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Vikings - Wolves of Midgard,https://media.rawg.io/media/screenshots/d96/d968719f37eaba04920ba2cfe2b7813a.jpg,66,5,Mature,Xbox One,RPG,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Vikings - Wolves of Midgard,https://media.rawg.io/media/screenshots/d96/d968719f37eaba04920ba2cfe2b7813a.jpg,66,5,Mature,PlayStation 4,RPG,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Vikings - Wolves of Midgard,https://media.rawg.io/media/screenshots/d96/d968719f37eaba04920ba2cfe2b7813a.jpg,66,5,Mature,iOS,RPG,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/6/63/IOS_wordmark_%282017%29.svg,Mobile
Vikings - Wolves of Midgard,https://media.rawg.io/media/screenshots/d96/d968719f37eaba04920ba2cfe2b7813a.jpg,66,5,Mature,macOS,RPG,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Vikings - Wolves of Midgard,https://media.rawg.io/media/screenshots/d96/d968719f37eaba04920ba2cfe2b7813a.jpg,66,5,Mature,Linux,RPG,Mixed,Spring,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Costume Quest 2,https://media.rawg.io/media/screenshots/7d9/7d9ce4933d93667a64d9d62cadd3e6a4.jpg,68,5,Everyone 10+,PC,RPG,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Costume Quest 2,https://media.rawg.io/media/screenshots/7d9/7d9ce4933d93667a64d9d62cadd3e6a4.jpg,68,5,Everyone 10+,Xbox One,RPG,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Costume Quest 2,https://media.rawg.io/media/screenshots/7d9/7d9ce4933d93667a64d9d62cadd3e6a4.jpg,68,5,Everyone 10+,PlayStation 4,RPG,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Costume Quest 2,https://media.rawg.io/media/screenshots/7d9/7d9ce4933d93667a64d9d62cadd3e6a4.jpg,68,5,Everyone 10+,macOS,RPG,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/3/30/MacOS_logo.svg,Computer
Costume Quest 2,https://media.rawg.io/media/screenshots/7d9/7d9ce4933d93667a64d9d62cadd3e6a4.jpg,68,5,Everyone 10+,Linux,RPG,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/d/dd/Linux_logo.jpg,Computer
Costume Quest 2,https://media.rawg.io/media/screenshots/7d9/7d9ce4933d93667a64d9d62cadd3e6a4.jpg,68,5,Everyone 10+,Xbox 360,RPG,Mixed,Fall,https://upload.wikimedia.org/wikipedia/en/0/0c/Xbox_360_full_logo.svg,Microsoft
Costume Quest 2,https://media.rawg.io/media/screenshots/7d9/7d9ce4933d93667a64d9d62cadd3e6a4.jpg,68,5,Everyone 10+,PlayStation 3,RPG,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/0/05/PlayStation_3_logo_%282009%29.svg,Sony
Costume Quest 2,https://media.rawg.io/media/screenshots/7d9/7d9ce4933d93667a64d9d62cadd3e6a4.jpg,68,5,Everyone 10+,Wii U,RPG,Mixed,Fall,https://upload.wikimedia.org/wikipedia/commons/7/7e/WiiU.svg,Nintendo
"Warhammer 40,000: Inquisitor - Martyr",https://media.rawg.io/media/games/2ac/2ac6a47029ea0e215ece015db1ff7722.jpg,67,5,Mature,PC,RPG,Mixed,Summer,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
"Warhammer 40,000: Inquisitor - Martyr",https://media.rawg.io/media/games/2ac/2ac6a47029ea0e215ece015db1ff7722.jpg,67,5,Mature,Xbox One,RPG,Mixed,Summer,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
"Warhammer 40,000: Inquisitor - Martyr",https://media.rawg.io/media/games/2ac/2ac6a47029ea0e215ece015db1ff7722.jpg,67,5,Mature,PlayStation 4,RPG,Mixed,Summer,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
The Witcher 2: Assassins of Kings,https://media.rawg.io/media/games/bba/bba9dff323894856be2b2638f2b8aed0.jpg,88,41,Mature,PC,RPG,Excellent,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
The Witcher 2: Assassins of Kings,https://media.rawg.io/media/games/bba/bba9dff323894856be2b2638f2b8aed0.jpg,88,41,Mature,Xbox One,RPG,Excellent,Spring,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
The Witcher 2: Assassins of Kings,https://media.rawg.io/media/games/bba/bba9dff323894856be2b2638f2b8aed0.jpg,88,41,Mature,Xbox 360,RPG,Excellent,Spring,https://upload.wikimedia.org/wikipedia/en/0/0c/Xbox_360_full_logo.svg,Microsoft
Catherine: Full Body,https://media.rawg.io/media/games/f55/f5532538a538a505204fd4f3f2b19c1c.jpg,80,0,Mature,PlayStation 4,RPG,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Catherine: Full Body,https://media.rawg.io/media/games/f55/f5532538a538a505204fd4f3f2b19c1c.jpg,80,0,Mature,Nintendo Switch,RPG,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
Catherine: Full Body,https://media.rawg.io/media/games/f55/f5532538a538a505204fd4f3f2b19c1c.jpg,80,0,Mature,PS Vita,RPG,Great,Fall,https://upload.wikimedia.org/wikipedia/commons/3/3d/PlayStation_Vita_logo.svg,Sony
"Pokémon Ruby, Sapphire, Emerald",https://media.rawg.io/media/screenshots/23d/23d4b7e5f88f1c18f0dfec90c5630d7d.jpg,76,0,Everyone,Game Boy Advance,RPG,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/8/8a/Gameboy_advance_logo.svg,Nintendo
The Witcher 3: Wild Hunt – Blood and Wine,https://media.rawg.io/media/games/b51/b51c3649322ac0de9dfbe83435eda449.jpg,92,0,Mature,PC,RPG,Masterpiece,Spring,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
The Witcher 3: Wild Hunt – Blood and Wine,https://media.rawg.io/media/games/b51/b51c3649322ac0de9dfbe83435eda449.jpg,92,0,Mature,Xbox One,RPG,Masterpiece,Spring,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
The Witcher 3: Wild Hunt – Blood and Wine,https://media.rawg.io/media/games/b51/b51c3649322ac0de9dfbe83435eda449.jpg,92,0,Mature,PlayStation 4,RPG,Masterpiece,Spring,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Ashen,https://media.rawg.io/media/games/dda/dda3cb07abd07d5b44f46fbd7c9533e7.jpg,77,3,Teen,PC,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Ashen,https://media.rawg.io/media/games/dda/dda3cb07abd07d5b44f46fbd7c9533e7.jpg,77,3,Teen,Xbox One,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Ashen,https://media.rawg.io/media/games/dda/dda3cb07abd07d5b44f46fbd7c9533e7.jpg,77,3,Teen,PlayStation 4,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
Ashen,https://media.rawg.io/media/games/dda/dda3cb07abd07d5b44f46fbd7c9533e7.jpg,77,3,Teen,Nintendo Switch,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
WORLD OF FINAL FANTASY,https://media.rawg.io/media/screenshots/daf/daf2a24d9727b1511673fbfece306b94.jpg,77,5,Everyone 10+,PC,RPG,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
WORLD OF FINAL FANTASY,https://media.rawg.io/media/screenshots/daf/daf2a24d9727b1511673fbfece306b94.jpg,77,5,Everyone 10+,PlayStation 4,RPG,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
WORLD OF FINAL FANTASY,https://media.rawg.io/media/screenshots/daf/daf2a24d9727b1511673fbfece306b94.jpg,77,5,Everyone 10+,PS Vita,RPG,Good,Fall,https://upload.wikimedia.org/wikipedia/commons/3/3d/PlayStation_Vita_logo.svg,Sony
Nobody Saves the World,https://media.rawg.io/media/games/b44/b448c0725eb490dda9cfb23b826da68a.jpg,79,5,Teen,PC,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
Nobody Saves the World,https://media.rawg.io/media/games/b44/b448c0725eb490dda9cfb23b826da68a.jpg,79,5,Teen,PlayStation 5,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/c/cb/PlayStation_5_logo_and_wordmark.svg,Sony
Nobody Saves the World,https://media.rawg.io/media/games/b44/b448c0725eb490dda9cfb23b826da68a.jpg,79,5,Teen,Xbox One,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/4/43/Xbox_One_logo_wordmark.svg,Microsoft
Nobody Saves the World,https://media.rawg.io/media/games/b44/b448c0725eb490dda9cfb23b826da68a.jpg,79,5,Teen,Xbox Series S/X,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/f/f3/Xbox_Series_X_S_black.svg,Microsoft
Nobody Saves the World,https://media.rawg.io/media/games/b44/b448c0725eb490dda9cfb23b826da68a.jpg,79,5,Teen,Nintendo Switch,RPG,Good,Holiday,https://upload.wikimedia.org/wikipedia/commons/8/8a/NintendoSwitchLogo.svg,Nintendo
The Swindle,https://media.rawg.io/media/screenshots/4a0/4a0f4375deea6207eaaadea8ad12e3ec.jpg,70,1,Everyone 10+,PC,RPG,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/3/38/Pc_game_logo.png,Computer
The Swindle,https://media.rawg.io/media/screenshots/4a0/4a0f4375deea6207eaaadea8ad12e3ec.jpg,70,1,Everyone 10+,PlayStation 4,RPG,Good,Summer,https://upload.wikimedia.org/wikipedia/commons/8/87/PlayStation_4_logo_and_wordmark.svg,Sony
